audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words,merged_segments
bxE-t0uDGxM,1190.0,1210.0,20.0,SPEAKER_02,"¿Este año qué? A ver, me sale decir que vaya Nico a la banda y que muevas a Juliano al costado izquierdo. Donde lo vimos en el Deportivo a la Ves. Pero te diré, a mí me gustó mucho en el Mundial de Clubes ver a Pablo Barrios desde el costado izquierdo. No desde el doble pibote, sino desde el costado izquierdo para meterse por dentro. Porque así, de alguna forma, lo acercas a la frontal de la área.",400,79,7.0
bxE-t0uDGxM,1210.0,1215.0,5.0,SPEAKER_01,"Yo sé de algo, pero en el doble pibote ¿quién? Claro. Claro, es que si vas a poner a Gallagher... Es el problema.",113,23,4.0
bxE-t0uDGxM,1215.0,1221.0,6.0,SPEAKER_03,"Es que el Roald Gallagher, que es el que va a ocupar barrios... No responde. Johnny Gallagher. ¿Johnny Gallagher? Sí.",117,20,5.0
bxE-t0uDGxM,1221.0,1222.0,1.0,SPEAKER_02,Ben.,4,1,1.0
bxE-t0uDGxM,1222.0,1223.0,1.0,SPEAKER_03,"Es Conor, no es Noel.",21,5,1.0
bxE-t0uDGxM,1223.0,1224.0,1.0,SPEAKER_02,"No, no.",7,2,1.0
bxE-t0uDGxM,1224.0,1227.0,3.0,SPEAKER_03,"Que imagina. Maybe I don't really wanna know, no?",49,9,2.0
bxE-t0uDGxM,1228.0,1238.0,10.0,SPEAKER_03,"No, a ver, yo sinceramente creo que Conor tiene que dar ese paso hacia adelante, sobre todo porque el Atlético de Madrid lo necesita. Entendía que le diera ese rol a Pablo Barrios, porque me parece que cerca del área va a ser más peligroso.",240,45,4.0
bxE-t0uDGxM,1238.0,1250.0,12.0,SPEAKER_00,"Si hubiese quedado de pola, me parecía interesante volver al 4-4-2, que es barrios, Johnny, de pol, Nico. Porque Nico puede hacer eso. Es verdad, ojo, está Coque. Pero yo no sé... Para cuánto.",192,34,6.0
bxE-t0uDGxM,1250.0,1251.0,1.0,SPEAKER_02,Para caro.,10,2,1.0
bxE-t0uDGxM,1251.0,1252.0,1.0,SPEAKER_03,Para cuánto.,12,2,1.0
bxE-t0uDGxM,1252.0,1255.0,3.0,SPEAKER_02,Yo... Tengo todo esto porque no está Bahena y porque Armada está en el algodón.,79,15,2.0
bxE-t0uDGxM,1255.0,1261.0,6.0,SPEAKER_03,A mí lo de Barrios en izquierda metiéndose hacia adentro y teniendo posibilidad de sumar incluso remates de lejos me convence.,126,21,2.0
bxE-t0uDGxM,1261.0,1269.0,8.0,SPEAKER_01,"Es que no se lo puedo permitir el Atlético de Madrid. Es el problema. Dices, oye, no puedo meter a Barrios en la izquierda porque no tengo a otro que me convenza para meter. Es terrible.",186,36,5.0
bxE-t0uDGxM,1269.0,1277.0,8.0,SPEAKER_00,La plantilla está muy rara configurada. Frank Steng. Pero sí que creo que Nico puede hacer eso. Me creo más a Hansko jugando en el centro del campo que a Gallagher.,164,31,4.0
bxE-t0uDGxM,1277.0,1278.0,1.0,SPEAKER_01,Hansko Pivote.,14,2,1.0
bxE-t0uDGxM,1278.0,1302.0,24.0,SPEAKER_00,"Yo insisto que creo que va a tirar algo, un esquema híbrido en defensa 4-4-2 posiblemente. En ataque cerrar con 3 con Hansko cerrando posición. Darle la banda izquierda a Nico. Darle la banda derecha, pues no sé si a Juliano, a Solah Llorente. Ya habría que ver. Y juntar un cuadrado por dentro. Nico también puede jugar por dentro. Nico ofrece muchas variantes. Pero ver a que no contar con Bahena es un problema.",414,75,11.0
bxE-t0uDGxM,1302.0,1309.0,7.0,SPEAKER_01,"Nico es un muy buen fichaje, yo creo. O sea, ya sabéis que yo he criticado mucho el fichaje de Atlético de Madrid. El problema es lo que ha llegado antes.",154,31,3.0
bxE-t0uDGxM,1309.0,1311.0,2.0,SPEAKER_00,"Claro, pero Nico no creo que lo hagas.",38,8,1.0
bxE-t0uDGxM,1311.0,1315.0,4.0,SPEAKER_03,El problema es porque no está en Almada y Bahena. Si no este debate no estaríamos teniendo.,91,17,2.0
bxE-t0uDGxM,1315.0,1319.0,4.0,SPEAKER_00,"Novena cuestión. No es más fácil que la de Atlético de Madrid. Chicos, así que...",81,15,2.0
bxE-t0uDGxM,1319.0,1320.0,1.0,SPEAKER_03,Cuidado.,8,1,1.0
bxE-t0uDGxM,1320.0,1323.0,3.0,SPEAKER_00,¿Cuál será la nueva columna vertebral de Michel?,48,8,1.0
bxE-t0uDGxM,1323.0,1324.0,1.0,SPEAKER_03,Te la digo.,11,3,1.0
bxE-t0uDGxM,1325.0,1337.0,12.0,SPEAKER_03,"Livakovic, David López, Aunaji Witzel y Estuani. ¿Puedes repetir? Livakovic, David López, Aunaji Witzel y arriba, Estuani O'Bannat.",131,18,6.0
bxE-t0uDGxM,1339.0,1340.0,1.0,SPEAKER_03,Ahí lo dejo.,12,3,1.0
bxE-t0uDGxM,1340.0,1343.0,3.0,SPEAKER_01,"6 jugadores, eh. Coluna vertebral. Muy bien.",44,7,2.0
bxE-t0uDGxM,1343.0,1345.0,2.0,SPEAKER_03,"Bueno, tiene... Tiene vertebras también.",40,5,1.0
bxE-t0uDGxM,1345.0,1351.0,6.0,SPEAKER_01,"Tiene vertebras, claro. Aunaji Witzel son vertebras. La columna vertebral de un tirano de Rex. A ver, yo diría...",113,19,3.0
bxE-t0uDGxM,1351.0,1358.0,7.0,SPEAKER_02,"Si Witzel es una vertebral, cuidado que ese hombre no anda. No he dicho Lemar, eh. Yo diría Gatsaniga, Blin,",108,20,3.0
bxE-t0uDGxM,1359.0,1363.0,4.0,SPEAKER_02,"Iván Martín. O sea, no te crees Livakovic. Lemar, Estuani O'Bannat.",67,11,3.0
bxE-t0uDGxM,1363.0,1367.0,4.0,SPEAKER_00,Es que si visualizáis esto es normal que no confiesen. Es que...,64,12,2.0
bxE-t0uDGxM,1367.0,1369.0,2.0,SPEAKER_02,"A ver, ¿qué propones? A ver, a ver.",35,8,2.0
bxE-t0uDGxM,1369.0,1371.0,2.0,SPEAKER_00,"Dílatos, dílatos. Este equipo hace preguntas.",45,6,2.0
bxE-t0uDGxM,1371.0,1381.0,10.0,SPEAKER_01,"No, no, no. Eh... Es que, de verdad, los centrales... Es que es una cosa de locos. Blindad y López, Víctor Reis, eh. Eh... De verdad. Vale. Me animo. Venga, sí.",160,31,7.0
bxE-t0uDGxM,1381.0,1386.0,5.0,SPEAKER_00,"Venga, animate, va. Livakovic. Vale. Víctor Reis. Vale.",55,8,5.0
bxE-t0uDGxM,1386.0,1387.0,1.0,SPEAKER_03,"Bueno, claro.",13,2,1.0
bxE-t0uDGxM,1388.0,1389.0,1.0,SPEAKER_00,Aunaji.,7,1,1.0
bxE-t0uDGxM,1389.0,1391.0,2.0,SPEAKER_03,Bien. Y no hay vertebra.,24,5,2.0
bxE-t0uDGxM,1391.0,1392.0,1.0,SPEAKER_00,Bannat.,7,1,1.0
bxE-t0uDGxM,1392.0,1394.0,2.0,SPEAKER_02,Bannat. ¿Y no metéis Iván Martín?,33,6,2.0
bxE-t0uDGxM,1394.0,1397.0,3.0,SPEAKER_03,Yo es que a Iván Martín le estoy viendo... Es importante.,57,11,2.0
bxE-t0uDGxM,1397.0,1401.0,4.0,SPEAKER_00,"Sí, pero es que... He metido con una vertebra un jugador al que he visto cero minutos.",86,17,2.0
bxE-t0uDGxM,1401.0,1404.0,3.0,SPEAKER_03,"Como es Bannat. Sí, que lo recomendaste tú. Ya le puedes salir bien.",68,13,3.0
bxE-t0uDGxM,1404.0,1408.0,4.0,SPEAKER_02,"Bueno, pero... Iván Martín. Confiad. Es que cuida con alguna vertebra.",70,11,4.0
bxE-t0uDGxM,1408.0,1411.0,3.0,SPEAKER_03,¿Y creéis que ya va a haber sorpaso en la portería? Yo creo que sí.,67,15,2.0
bxE-t0uDGxM,1411.0,1413.0,2.0,SPEAKER_00,Es que creo que lo necesita. Tienes que limitar errores.,56,10,2.0
bxE-t0uDGxM,1413.0,1417.0,4.0,SPEAKER_03,Y ahora mismo Gazzaniga... A Gazzaniga tiene día de diez paradas o día de diez errores.,87,16,2.0
bxE-t0uDGxM,1417.0,1420.0,3.0,SPEAKER_00,"Habría que meter a Sigankov en una teórica con una vertebra, pero...",68,12,1.0
bxE-t0uDGxM,1420.0,1423.0,3.0,SPEAKER_03,Sí. Pero para eso tendría que estar disponible.,47,8,2.0
bxE-t0uDGxM,1423.0,1459.0,36.0,SPEAKER_00,"Última cuestión. Hicimos un análisis recientemente del Sevilla de Almeida. Por cierto, a muchos sevillistas le ha gustado mucho. Otros han dicho que desde Madrid no se puede hablar del Sevilla. Es verdad porque aquí no llega la señal y no podemos ver los partidos. Pero aún así, aunque no los vemos y aunque no sabemos, vamos a hablar sobre el esquema de Almeida porque es algo que está ahí sobre la mesa. Yo creo que las opciones son 4-2-3-1 y la variante con tres centrales, que puede ser 5-2-3, siendo un 5-2-3, una W de media punta Vargas-Alfón, por ejemplo, o 5-3-2, jugando con tres centros campistas y poniendo a Coradans junto a Rubén Vargas. Creo que es indiscutible.",676,120,11.0
bxE-t0uDGxM,1459.0,1473.0,14.0,SPEAKER_03,¿Por dónde tiraríais vosotros? Fíjate que yo hace una semana no estaba tan convencido del tema de los tres centrales. Y creo que según pasan los días me apetece verlo más. De hecho creo que en el partido frente al Elche lo veremos. Incluso en alguna zona en algún momento del partido.,284,52,5.0
bxE-t0uDGxM,1473.0,1474.0,1.0,SPEAKER_00,¿5-2-3 o 5-3-2?,15,3,1.0
bxE-t0uDGxM,1474.0,1476.0,2.0,SPEAKER_03,Me gusta más el 5-2-3.,22,5,1.0
bxE-t0uDGxM,1476.0,1483.0,7.0,SPEAKER_02,4-2-3-1. Mantienes ahí. ¿Por qué? ¿Quién sería vuestro tercer central? Carmona. Claro.,86,12,6.0
bxE-t0uDGxM,1483.0,1485.0,2.0,SPEAKER_01,"Carmona, suazo, Jalu.",21,3,1.0
bxE-t0uDGxM,1485.0,1491.0,6.0,SPEAKER_00,¿Quién es tu extremo derecho? ¿Quién es tu extremo derecho? Jalu. Pájaro.,73,12,4.0
bxE-t0uDGxM,1491.0,1492.0,1.0,SPEAKER_01,Pájaro.,7,1,1.0
bxE-t0uDGxM,1492.0,1498.0,6.0,SPEAKER_03,"Yo estoy con Adri. Sí, sí. A mí Jalu me gusta más de carrilero que de extremo.",78,17,3.0
bxE-t0uDGxM,1498.0,1501.0,3.0,SPEAKER_01,"Ya, ya. Pero es que tampoco está para elegir demasiado.",55,10,2.0
bxE-t0uDGxM,1501.0,1504.0,3.0,SPEAKER_03,"Claro, pero creo que la posición y la hora de la zona de partida influye.",73,15,1.0
bxE-t0uDGxM,1504.0,1511.0,7.0,SPEAKER_01,Me gusta algo del argumento. Vamos a quitarle la camiseta al Sevilla. Para tener una temporada tranquila.,105,17,3.0
bxE-t0uDGxM,1511.0,1513.0,2.0,SPEAKER_00,Equipo que se tiene que salvar y ya está.,41,9,1.0
bxE-t0uDGxM,1513.0,1522.0,9.0,SPEAKER_01,Sí. Guder Agumé. Me gusta a Jalu derecha. Le hemos visto más por delante que no tanto de lateral. Alfón Ibargas. Y arriba con el 9 que está mejor.,146,29,6.0
bxE-t0uDGxM,1522.0,1534.0,12.0,SPEAKER_00,"4-2-3-1. Bueno, esas son las opciones que tiene Sevilla. Estas son algunas de las decisiones que tienen que afrontar los entrenadores de primera edición. Me gusta este formatín. Si os ha gustado el formatín, lo repetimos con los otros 10 entrenadores. O la próxima semana o dentro de vos.",288,49,6.0
bxE-t0uDGxM,1536.0,1537.0,1.0,SPEAKER_??,Gracias.,8,1,
xY_th0Z_yGs,0.0,22.76,22.76,SPEAKER_00,"Hoy, pizarritas, tenemos uno de esos drafts que sacan lo peor de nosotros mismos. Y además en el de hoy no se va a poder repetir ni club, ni país, ni año de nacimiento. Con estos tres condicionantes tenemos que montar el mejor equipo del mundo. Adrián Blanco, Álex de Llanó, Nahuel Miranda, ¿estáis preparados?",310,55,4.0
xY_th0Z_yGs,22.76,25.4,2.639999999999997,SPEAKER_03,"Papel y bolí, mi gente. Papel y bolí.",37,8,1.0
xY_th0Z_yGs,25.4,27.12,1.7200000000000024,SPEAKER_01,We are so ready.,16,4,1.0
xY_th0Z_yGs,28.0,35.76,7.759999999999998,SPEAKER_01,"Muy turra este draft. Es muy difícil este draft. Aparte, me jode porque he tenido yo la idea de, oye, podríamos hacer un draft.",127,24,3.0
xY_th0Z_yGs,35.76,40.72,4.960000000000001,SPEAKER_02,"Pero la verdad que no lo quería tirar por aquí. Now, now, now, now, now.",72,15,2.0
xY_th0Z_yGs,43.68,50.88,7.200000000000003,SPEAKER_01,"Lo vas a disfrutar, Nahuel. Mi idea, claro, es que yo te dije, Miguel, oye, que tras el marco ha actualizado los valores del mercado de la liga.",144,28,2.0
xY_th0Z_yGs,50.88,64.48,13.600000000000001,SPEAKER_00,"Claro, pues ese es otro formatín, el de hacer un equipo Champions con 100 millones. Eso lo repetiremos, pero estamos en parón de selecciones y hemos dicho, venga, vamos a montar el mejor equipo. Bueno, hemos dicho no, has dicho tú, Miguel.",239,42,3.0
xY_th0Z_yGs,64.48,68.32,3.839999999999989,SPEAKER_01,"Lo he dicho yo. Yo esto no apoyo, ¿vale? Lo he dicho yo.",56,13,3.0
xY_th0Z_yGs,68.32,92.56,24.24000000000001,SPEAKER_00,"Quiero que quede claro. Lo he dicho yo, pero si luego te encanta y, ¡uy, mira qué equipo he hecho! ¡Uy, qué fichaje! ¡Uy, es mi mejor conjunto! A ver, a ver, a ver. A ver, a ver, a ver. Me lo tomo de conga, me lo tomo de conga. Me lo tomo de conga. Me lo tomo de conga y luego me voy a olvidar. Es que es el típico, Nauel, es el típico que dice no voy a salir y a las 3 de la mañana llega una cogorza encima. Ah, Naúl, porfa, coherencia. Me ha pasado nunca eso.",461,101,11.0
xY_th0Z_yGs,92.56,93.36,0.7999999999999972,SPEAKER_01,¡Mis cojones!,13,2,1.0
xY_th0Z_yGs,93.36,94.24,0.8799999999999955,SPEAKER_00,"Vaya, pues sí.",14,3,1.0
xY_th0Z_yGs,94.24,105.68,11.440000000000012,SPEAKER_01,"Que os pase la manita por la cara constantemente en el grab. Relato, relato, relato. Bueno, a ver. Balotelli, Balotelli. Importante. El cartero celebra cuando entrega una carta. Importante.",189,29,7.0
xY_th0Z_yGs,105.68,140.24,34.56,SPEAKER_00,"Objetivo, montar el mejor equipo del mundo en 2025. Valoramos al futbolista por su nivel en 2025. Oye, que alguno puede estar lesionado, no pasa nada. No nos referimos a estado de forma puntual. Pero claro, podemos meter a Cristiano o a Messi, pero son los Cristiano y Messi de 2025. Lo digo para luego evaluar y comparar. Insisto, no se puede repetir club, nacionalidad, nos quedamos con el país en el que juegue. Vale. Vale. Sin repetir año de nacimiento, sí edad, pero no año de nacimiento. Obviamente, no vamos a estar contando meses. La mía ecuatorial.",557,98,12.0
xY_th0Z_yGs,141.12,143.28,2.1599999999999966,SPEAKER_00,Pero ya no puedes escoger Alberto Echeguo entonces.,51,8,1.0
xY_th0Z_yGs,143.28,147.76,4.47999999999999,SPEAKER_02,"Claro, Alberto Echeguo de 2025, además que está más fuerte que el de...",71,13,1.0
xY_th0Z_yGs,147.76,154.0,6.240000000000009,SPEAKER_00,"O en Sue, o en Sue. O sea que dale una vueltita. Lo tacho. Dale una vueltita. Now.",82,18,5.0
xY_th0Z_yGs,154.0,156.48,2.4799999999999898,SPEAKER_01,"Paul Farmer, San Cristóbal y Nieves.",36,6,1.0
xY_th0Z_yGs,156.48,168.72,12.240000000000009,SPEAKER_00,"Y luego, para buscar un poquito también de diferenciación, antes permitíamos solo el 4231 barra 442 con las múltiples trampas que siempre intentan los sospechosos habituales.",174,26,2.0
xY_th0Z_yGs,169.28,170.0,0.7199999999999989,SPEAKER_03,Ales Deano.,11,2,1.0
xY_th0Z_yGs,170.0,190.32,20.319999999999993,SPEAKER_00,"Abrimos el abanico con 4231, 433, 442 y 352. Pero ojo, escrupulosos en las posiciones. No quiero de extremo por una banda, a la Minyamal y por la otra a Cuarobasgelia. Vale. No. Bueno.",184,34,6.0
xY_th0Z_yGs,190.32,192.4,2.0800000000000125,SPEAKER_03,No. ¿Por qué no? ¿Por qué no?,29,7,3.0
xY_th0Z_yGs,192.4,192.72,0.3199999999999932,SPEAKER_00,No.,3,1,1.0
xY_th0Z_yGs,192.72,198.72,6.0,SPEAKER_03,"Sí, Cuarobasgelia ha jugado a la izquierda. Ese no es un buen ejemplo. Digo de carrileros. Digo de carrileros.",110,19,4.0
xY_th0Z_yGs,198.72,204.88,6.159999999999997,SPEAKER_01,"No, en un 433 sí. Digo no, es que has dicho extremos. Perdón, perdón. Las bandas, perdón. Perdon, perdón.",105,19,5.0
xY_th0Z_yGs,204.88,206.08,1.200000000000017,SPEAKER_02,Ya empezamos con las trampas.,29,5,1.0
xY_th0Z_yGs,206.08,207.68,1.5999999999999943,SPEAKER_00,Ya empezamos con las trampas.,29,5,1.0
xY_th0Z_yGs,207.68,209.12,1.4399999999999977,SPEAKER_01,No engañéis a mi padre.,23,5,1.0
xY_th0Z_yGs,209.12,211.36,2.240000000000009,SPEAKER_00,¿Y sabéis qué otra cosa no quiero ver hoy?,42,9,1.0
xY_th0Z_yGs,212.32,214.56,2.240000000000009,SPEAKER_00,A ver. ¿Me toca a mí?,21,6,2.0
xY_th0Z_yGs,215.84,217.84,2.0,SPEAKER_02,¿Me toca a mí? ¿Me toca a un...?,32,8,2.0
xY_th0Z_yGs,217.84,222.16,4.319999999999993,SPEAKER_00,Os aprendéis el orden que vamos a sortear ahora.,48,9,1.0
xY_th0Z_yGs,222.16,225.36,3.200000000000017,SPEAKER_02,Yo me lío. Os lo aprendéis. Yo me lío porque hay jugadores...,61,12,3.0
xY_th0Z_yGs,225.44,238.72,13.280000000000001,SPEAKER_00,"¿Sabes lo que dicen a los niños de... No tienes que pensar en quién va primero. Céntrate detrás de quién vas. Ya está. Le coges del bavi, ¿vale? Si te toca detrás de Adri, le coges del bavi a Adri y vas detrás de él como si fuese Marcaja el hombre.",248,51,7.0
xY_th0Z_yGs,238.72,239.6,0.8799999999999955,SPEAKER_03,Marcaja en individuo.,21,3,1.0
xY_th0Z_yGs,239.6,250.4,10.800000000000011,SPEAKER_00,"Como si fuese Battismendy y Adri fuese Pedri. ¿Vale? Vale, vale. Sorteamos el orden. Ya sabéis, juego popularmente conocido, al menos en Madrid, como chinos.",157,25,5.0
xY_th0Z_yGs,251.6,260.4,8.799999999999983,SPEAKER_00,"Sacar la manita del 1 al 5. Empiezo contando a partir de mí y a ver a quién le toca primero. Una, dos, tres.",108,24,3.0
xY_th0Z_yGs,261.84,267.2,5.360000000000014,SPEAKER_00,"Ocho, nueve. Yo no tengo, ¿eh? Uno yo, dos Adri, tres Ales, cuatro...",69,13,3.0
xY_th0Z_yGs,267.2,270.24,3.0400000000000205,SPEAKER_01,"Son diez, son diez. Te has puesto cuatro a Adri y cinco, yo uno.",64,14,2.0
xY_th0Z_yGs,270.24,271.76,1.5199999999999818,SPEAKER_00,"Ah, vale, perdón. Vale.",23,4,2.0
xY_th0Z_yGs,271.76,275.68,3.920000000000016,SPEAKER_01,"Yo primero, segundo Adri. Día 37 pidiendo...",44,7,2.0
xY_th0Z_yGs,275.68,313.52,37.839999999999975,SPEAKER_00,"Tres, cuatro, cinco, seis, siete, ocho, nueve, diez. Lo mejor es que me tocaba a mí primero con nueve pero le toca con diez Adrián Blanco. Entonces, Adri es el primero. Ales el segundo, Navuel es el tercero. Yo soy el último, por enésima ocasión. Tendré dos selecciones seguidas, igual que Adri. Nunca tendrán dos seguidas ni Ales ni Navuel. O sea, a mí nunca me tocan dos seguidas. Eso ya está... Te ha tocado el segundo. Te ha tocado el segundo, pedazo de ratón. Pedazo de ratón te ha tocado el segundo, ¿vale? Así que menos quejas. Arrancamos. Con Adrián Blanco Parera. ¿Con quién te quedas?",594,107,17.0
xY_th0Z_yGs,313.52,320.32,6.800000000000011,SPEAKER_03,Año 2007. Fútbol Club Barcelona. Selección española. La Minya Mal.,66,10,4.0
xY_th0Z_yGs,320.32,321.44,1.1200000000000045,SPEAKER_00,Vale.,5,1,1.0
xY_th0Z_yGs,321.44,323.2,1.759999999999991,SPEAKER_03,Vale.,5,1,1.0
xY_th0Z_yGs,323.2,327.28,4.079999999999984,SPEAKER_00,"Fácil. Navuel Miranda. O sea, perdón.",37,6,3.0
xY_th0Z_yGs,327.28,331.76,4.480000000000018,SPEAKER_02,"Ales de Llano. Joder, iba a decir coño, yo pensaba... ¿Qué me tocaba a mí?",74,15,3.0
